target_id,prediction_path,confidence_path,selection_qa_path,candidate_count,pairwise_ok_count,consensus_score,cluster_support,min_cluster_score,status,message
H2236,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2236/seed_104/predictions/H2236_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2236/seed_104/predictions/H2236_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2236/seed_104/predictions/H2236_summary_confidence_sample_0.selection_qa.json,5,4,0.855425,1.000000,0.500000,ok,
H2236,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2236/seed_105/predictions/H2236_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2236/seed_105/predictions/H2236_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2236/seed_105/predictions/H2236_summary_confidence_sample_0.selection_qa.json,5,4,0.856275,1.000000,0.500000,ok,
H0272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_101/predictions/H0272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_101/predictions/H0272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_101/predictions/H0272_summary_confidence_sample_0.selection_qa.json,5,4,0.764050,1.000000,0.500000,ok,
H0272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_102/predictions/H0272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_102/predictions/H0272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_102/predictions/H0272_summary_confidence_sample_0.selection_qa.json,5,4,0.684225,1.000000,0.500000,ok,
H0272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_103/predictions/H0272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_103/predictions/H0272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_103/predictions/H0272_summary_confidence_sample_0.selection_qa.json,5,4,0.757475,1.000000,0.500000,ok,
H0272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_104/predictions/H0272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_104/predictions/H0272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_104/predictions/H0272_summary_confidence_sample_0.selection_qa.json,5,4,0.759925,1.000000,0.500000,ok,
H0272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_105/predictions/H0272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_105/predictions/H0272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0272/seed_105/predictions/H0272_summary_confidence_sample_0.selection_qa.json,5,4,0.779575,1.000000,0.500000,ok,
H1272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_101/predictions/H1272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_101/predictions/H1272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_101/predictions/H1272_summary_confidence_sample_0.selection_qa.json,5,4,0.744600,1.000000,0.500000,ok,
H1272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_102/predictions/H1272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_102/predictions/H1272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_102/predictions/H1272_summary_confidence_sample_0.selection_qa.json,5,4,0.760425,1.000000,0.500000,ok,
H1272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_103/predictions/H1272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_103/predictions/H1272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_103/predictions/H1272_summary_confidence_sample_0.selection_qa.json,5,4,0.752025,1.000000,0.500000,ok,
H1272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_104/predictions/H1272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_104/predictions/H1272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_104/predictions/H1272_summary_confidence_sample_0.selection_qa.json,5,4,0.757600,1.000000,0.500000,ok,
H1272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_105/predictions/H1272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_105/predictions/H1272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1272/seed_105/predictions/H1272_summary_confidence_sample_0.selection_qa.json,5,4,0.775050,1.000000,0.500000,ok,
H2272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_101/predictions/H2272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_101/predictions/H2272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_101/predictions/H2272_summary_confidence_sample_0.selection_qa.json,5,4,0.804850,1.000000,0.500000,ok,
H2272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_102/predictions/H2272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_102/predictions/H2272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_102/predictions/H2272_summary_confidence_sample_0.selection_qa.json,5,4,0.760600,1.000000,0.500000,ok,
H2272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_103/predictions/H2272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_103/predictions/H2272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_103/predictions/H2272_summary_confidence_sample_0.selection_qa.json,5,4,0.743100,1.000000,0.500000,ok,
H2272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_104/predictions/H2272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_104/predictions/H2272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_104/predictions/H2272_summary_confidence_sample_0.selection_qa.json,5,4,0.796000,1.000000,0.500000,ok,
H2272,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_105/predictions/H2272_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_105/predictions/H2272_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2272/seed_105/predictions/H2272_summary_confidence_sample_0.selection_qa.json,5,4,0.795550,1.000000,0.500000,ok,
H0220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_101/predictions/H0220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_101/predictions/H0220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_101/predictions/H0220_summary_confidence_sample_0.selection_qa.json,5,4,0.971650,1.000000,0.500000,ok,
H0220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_102/predictions/H0220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_102/predictions/H0220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_102/predictions/H0220_summary_confidence_sample_0.selection_qa.json,5,4,0.976575,1.000000,0.500000,ok,
H0220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_103/predictions/H0220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_103/predictions/H0220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_103/predictions/H0220_summary_confidence_sample_0.selection_qa.json,5,4,0.975550,1.000000,0.500000,ok,
H0220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_104/predictions/H0220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_104/predictions/H0220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_104/predictions/H0220_summary_confidence_sample_0.selection_qa.json,5,4,0.970800,1.000000,0.500000,ok,
H0220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_105/predictions/H0220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_105/predictions/H0220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0220/seed_105/predictions/H0220_summary_confidence_sample_0.selection_qa.json,5,4,0.973425,1.000000,0.500000,ok,
H1220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_101/predictions/H1220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_101/predictions/H1220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_101/predictions/H1220_summary_confidence_sample_0.selection_qa.json,5,4,0.984950,1.000000,0.500000,ok,
H1220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_102/predictions/H1220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_102/predictions/H1220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_102/predictions/H1220_summary_confidence_sample_0.selection_qa.json,5,4,0.983375,1.000000,0.500000,ok,
H1220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_103/predictions/H1220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_103/predictions/H1220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_103/predictions/H1220_summary_confidence_sample_0.selection_qa.json,5,4,0.982725,1.000000,0.500000,ok,
H1220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_104/predictions/H1220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_104/predictions/H1220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_104/predictions/H1220_summary_confidence_sample_0.selection_qa.json,5,4,0.979000,1.000000,0.500000,ok,
H1220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_105/predictions/H1220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_105/predictions/H1220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1220/seed_105/predictions/H1220_summary_confidence_sample_0.selection_qa.json,5,4,0.982950,1.000000,0.500000,ok,
H2220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_101/predictions/H2220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_101/predictions/H2220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_101/predictions/H2220_summary_confidence_sample_0.selection_qa.json,5,4,0.979200,1.000000,0.500000,ok,
H2220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_102/predictions/H2220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_102/predictions/H2220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_102/predictions/H2220_summary_confidence_sample_0.selection_qa.json,5,4,0.974150,1.000000,0.500000,ok,
H2220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_103/predictions/H2220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_103/predictions/H2220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_103/predictions/H2220_summary_confidence_sample_0.selection_qa.json,5,4,0.977675,1.000000,0.500000,ok,
H2220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_104/predictions/H2220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_104/predictions/H2220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_104/predictions/H2220_summary_confidence_sample_0.selection_qa.json,5,4,0.969400,1.000000,0.500000,ok,
H2220,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_105/predictions/H2220_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_105/predictions/H2220_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H2220/seed_105/predictions/H2220_summary_confidence_sample_0.selection_qa.json,5,4,0.977375,1.000000,0.500000,ok,
H0258,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_101/predictions/H0258_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_101/predictions/H0258_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_101/predictions/H0258_summary_confidence_sample_0.selection_qa.json,5,4,0.795125,1.000000,0.500000,ok,
H0258,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_102/predictions/H0258_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_102/predictions/H0258_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_102/predictions/H0258_summary_confidence_sample_0.selection_qa.json,5,4,0.791025,1.000000,0.500000,ok,
H0258,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_103/predictions/H0258_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_103/predictions/H0258_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_103/predictions/H0258_summary_confidence_sample_0.selection_qa.json,5,4,0.824975,1.000000,0.500000,ok,
H0258,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_104/predictions/H0258_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_104/predictions/H0258_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_104/predictions/H0258_summary_confidence_sample_0.selection_qa.json,5,4,0.832575,1.000000,0.500000,ok,
H0258,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_105/predictions/H0258_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_105/predictions/H0258_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H0258/seed_105/predictions/H0258_summary_confidence_sample_0.selection_qa.json,5,4,0.829800,1.000000,0.500000,ok,
H1258,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1258/seed_101/predictions/H1258_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1258/seed_101/predictions/H1258_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/H1258/seed_101/predictions/H1258_summary_confidence_sample_0.selection_qa.json,5,4,0.867225,1.000000,0.500000,ok,
